reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
064259c9-84ff-4c1c-9916-9d156d9ea884,zekariyas hailegebriel,https://play-lh.googleusercontent.com/a-/ALV-UjUV7slDxj2qtnKGTQHU3aMfHWwOFKhv0XO8_ldX64qpJnks26c,"It is not reliable, the app crashed frequently.",1,7,24.02.14,2024-03-02 07:00:58,,,24.02.14
375fa84d-8f6b-4cad-977f-36c9dc9f5994,desalegn nida,https://play-lh.googleusercontent.com/a/ACg8ocIWNBte3qFdfhv31BjkAtB_Y_rf9v64UIqgeo7su3YfeLZ8ZQ=mo,It doesn't work.,1,1,24.02.14,2024-03-02 06:52:04,,,24.02.14
d3c5e5b0-09c5-4f52-ba8c-35beb042e4fb,Redwan Husen,https://play-lh.googleusercontent.com/a-/ALV-UjVAgjSoT-4H0FV46F52_giFxGvTPs1e1rUx0gtYsDulNdwOPvqT,Wow,5,0,,2024-03-01 22:06:53,,,
703264df-9106-4933-9ef7-9a73b6e473f8,TEKALIGN ZEKARIAS,https://play-lh.googleusercontent.com/a-/ALV-UjXiiVtI-1mEptB1fYWA6rBUqVwuz7ak85njNhJRFz4TlKCURX33,እጅግ በጣም ደከማ የባንክ አገልግሎት! በር በኤቴሙ ላወጣ ሞከርኩ ከዛ ብሬን ቁረጠ ግን ብሩን አላወጣሁትም ነበር። 8397 ላይ ደወልኩ 24 ጠብቅ አሉኝ። ጠበኩ ብሬ የለም። ከዛ ድጋሜ ደወልኩ መዝግበንልሃል ከ15 ቀን በኋላ ብርህ ይመለሳል አሉኝ። 15 ቀን ጠበኩ ደወልኩኝ ከዛ 15 ቀን ስንል 15 የሥራ ቀናትን ነው ማለታችን ነው አሉኝ። እሺ ብዩ ከ15 የሥራ ቀናት ወይም ከሦስት ሳምንት በኋላ ደወልኩ። ያነሱትና ጠብቀኝ ብለው መዝጋት ጀመሩ ከአራት ጊዜ በላይ ደጋግሜ ደውዬ ስጠይቅ ጭራሽ አልተመዘገበም ብለውኝ አረፉት! ምን አይነት የዘቀጠ አገልግሎት ነው? ተማኝነት ቅልጥፍና የጎደለው የባንክ አገልግሎት! ወደ ቴሌብር ሆነ ወደሌላ ባንክ ብር ለመላክ የዚህ አይነት ተደጋጋሚ ችግር ገጥሞኛል። የአሁኑ ከፋ እንጂ።,1,0,24.02.14,2024-03-01 10:39:17,,,24.02.14
b1f68543-bc04-461b-963d-ceed1436de6b,Getasew Tiru,https://play-lh.googleusercontent.com/a-/ALV-UjU6QGr51nUu7_k7VbHv13QZRzrC1_CV6q45j-zx9YNp9fKmlkM,The best app,5,0,,2024-02-29 12:15:00,,,
d905073a-c3a2-4eb3-a983-878313b1ae43,Bahar Kaa,https://play-lh.googleusercontent.com/a-/ALV-UjWqVTo064WvsdyRG-z8-7yvq8lkCaRlQUn6upfZ3DT-0kWDBcc,Bravo,5,0,24.02.14,2024-02-28 22:37:02,,,24.02.14
de301309-63d2-47f2-b300-c7807db36af9,Mehary Mezemir D.,https://play-lh.googleusercontent.com/a-/ALV-UjX87taplSvqULgI-F-bZdB6SJ8CLOc0rY16atmnLG3BqRrAo3o,"Very friendly, easy to use and secured. More and more stands to benefit users. Thanks to Abyssinia Bank.",5,176,24.02.14,2024-02-28 15:15:58,,,24.02.14
2983d72e-4023-4ba9-957d-9e75dcb8d318,abraham gute,https://play-lh.googleusercontent.com/a/ACg8ocJOT3FrAcmzBx5-cbVOQYyynIQUDgAoYKn3LZaTagFpVQ0T6g=mo,The app need to work fast because it is very slow...!!!,2,1,,2024-02-27 12:41:17,,,
f57cf900-a672-4643-a678-0759bf33cd9d,Mamushi Zelalem,https://play-lh.googleusercontent.com/a-/ALV-UjUpf59qToJfe5Rgm86fJnQYJmHCdiZun6ksTGedjgTK1BkVNxc,god ape,5,0,,2024-02-26 20:22:40,,,
67b0a6a8-da39-4689-8f96-8632591d6a78,abebual alem4030,https://play-lh.googleusercontent.com/a-/ALV-UjV3UIl7tpch-nI3dyRSRPhg1y7RKpsTQGwPJN5S7VjkPAKKzjs,this app perfect and exellence digital service with boa,5,4,23.12.29,2024-02-25 15:11:21,,,23.12.29
547b05e3-bc69-4610-9679-9bd214b39d01,Fanuel Gebremedhn,https://play-lh.googleusercontent.com/a-/ALV-UjUokUV5tiiptS8Elef8L13BqiR4oknZ7-8FX6b8sMN4tDPORlHa,Very good app,5,0,24.01.17,2024-02-25 12:24:33,,,24.01.17
73f583f3-dd86-4bde-9a65-547549cdb591,Aysanew Yonas,https://play-lh.googleusercontent.com/a-/ALV-UjV_58WYNq6AqQq0x31vFGlqMqaazCkBXFDJ2Uzw44vcfgTG6UJN,"Apollo is trying to bring something new, something insane but not taking the users action and feedback. Here's what Apollo is really missing. 1. From Developers' perspective - it's not well tested and packed. Everytime you try to login or do something there's a technical error notifications that a user can't understand - it has lots of concurrent actions that is not really necessary 2. From User Side - Huge space is required to install the app - loading time takes forever",3,3,,2024-02-25 11:23:59,,,
813caeea-ca71-4385-9497-cf99a1d5c7de,hawi degefa,https://play-lh.googleusercontent.com/a/ACg8ocJPimrm3FnnAA00cWRQmAt0n7fp48JHtVPPGbLWUXgAc1HzfQ=mo,The worest app i have ever seen.......-10,1,0,,2024-02-25 06:27:43,,,
65a804b1-0506-454e-89e6-04e5d1ae997d,Mujahid Mohammed,https://play-lh.googleusercontent.com/a-/ALV-UjUtmZ5J0v2tuy4wsw3CW6uyWaUkpz1B_0KNzxfEQImJcWy5Cyg,Fake uninstal,1,0,24.02.14,2024-02-25 01:17:52,,,24.02.14
864a06a2-fcfe-4fae-b4fe-98af19d46f4d,Israel Bahile,https://play-lh.googleusercontent.com/a/ACg8ocJQEH9RB-e_uEbnnUzu-B18m5Y4jXTb6CTKcES5xd6VZ2QXBg=mo,I can't even download it!,2,0,,2024-02-24 21:47:06,,,
f51b6d63-eb8f-452f-987a-cbaa9b2c11b5,Tsige Girma,https://play-lh.googleusercontent.com/a/ACg8ocIxb-xjTQEP4nv4LodTxiOSHDWkfiKyK_WU5cDXb17eeL4gkA=mo,Awosome,5,0,,2024-02-24 20:53:14,,,
a0763da2-0325-4175-80c0-df4cd639385e,yohannes assefa,https://play-lh.googleusercontent.com/a-/ALV-UjWR330KcbZtDXXBKytFCUAueJqDo2QddTCUUqzugBwyFOY0c40,ቆይ እኔምለው የብድርቆይ እኔምለው የብድር አገልግሎቱ ለምንድነው ከፍለን ስንጨርስ ልክ እንደ ቴሌብር ቶሎ ተጨማሪ የብድር አገልግሎት ሊሰጠን ያልቻለው አገልግሎቱ ለምንድነው ከፍለን ስንጨርስ ልክ እንደ ቴሌብር ቶሎ ተጨማሪ የብድር አገልግሎት ሊሰጠን ያልቻለውበዚህ ረገድ የወረደ አገልግሎት ነው🙄,1,0,24.02.14,2024-02-24 17:38:35,,,24.02.14
37758232-d083-4c5e-9f9b-068a970c282e,ras daniel,https://play-lh.googleusercontent.com/a-/ALV-UjUbZziJ6yejybTI-oVAAII5JdOJeIt-K5jB2lIgXTkFWHdYLmqR,Its a boring app i have used ever...please try to update,1,1,24.02.14,2024-02-24 12:30:34,,,24.02.14
7d5dff3a-3bc8-45e6-a4fa-942cc4592e29,Nafyad ኢትዮጵያ,https://play-lh.googleusercontent.com/a-/ALV-UjW2OTCao-i8L4E3_9cbZJo-ZMMPDikuo8YECBaNqK9oExrAkbbS,Improving now,4,0,24.02.14,2024-02-23 22:55:38,,,24.02.14
7ec999ca-f5f6-4dcd-acde-be930c48696b,abrham hab,https://play-lh.googleusercontent.com/a-/ALV-UjWCnYEGHjFNZfUbsi71_AHMPJmtWBIeOwO0bdC5eiDJyWEsC_dW,well designed and very user freindly.,5,3,23.12.29,2024-02-23 13:29:21,,,23.12.29
fdad1bc4-80d2-4ce9-a7a9-2674a6019799,Ami Dax,https://play-lh.googleusercontent.com/a-/ALV-UjVDVzzo-mB7tQUwWOJ1nCbQ0Y2ky1hZ9QyvGktHiGymUaizCCM,It doesn't work,1,1,24.02.14,2024-02-23 11:41:00,,,24.02.14
2bfc1a33-9e5d-4519-93d7-e48a058c4414,Ayub Ahmed,https://play-lh.googleusercontent.com/a/ACg8ocIq95yF27p7nXpHo5Sgu8MKJ2cj0AaXITeQkee1ZXsCtTWllg=mo,Bad App All modules were not worked,1,1,24.02.14,2024-02-23 00:18:01,,,24.02.14
e3f68195-0767-4eba-847c-3536a355b1aa,abe gashaw,https://play-lh.googleusercontent.com/a-/ALV-UjU0aKqwRdtpg9E34gN17YRPXTC09YSc1FDk44jBx61A4WrmsXY,Beast Platform,5,0,23.07.24,2024-02-22 12:58:11,,,23.07.24
6f49d22f-f77d-4ea7-ae63-3f1465b22b3a,Tekabe Tefera,https://play-lh.googleusercontent.com/a/ACg8ocJ6Ukmwwsz_HF166Ggxe06mEDhp_kfi9HgCgdhFLgHwWuMcwg=mo,More more,5,0,24.01.17,2024-02-22 09:05:33,,,24.01.17
e6e04ede-c392-4770-a777-e30213f7e5b9,عبــدالعزيـز طـه,https://play-lh.googleusercontent.com/a-/ALV-UjWl12QO6e7UUA6EhEZEKm8z2rEV7mxr_FjxXhDpnn_fbvu2gxSg,good,3,1,24.02.14,2024-02-21 18:06:02,,,24.02.14
43172e8d-4d87-4c97-bc6a-5c7c0ccf8faf,Sancho Alex,https://play-lh.googleusercontent.com/a-/ALV-UjXuD3M-UxXxIY8sPwvBvOh2jqg_GtCDF8iXA6h-X6uYXLEKWTN9,ስለ አፖሎ የተሻ ማወቅ እፈልጋለሁ ፍቃደኛ ከሆናቹህ,5,0,23.07.24,2024-02-21 12:20:09,,,23.07.24
8c4a815b-d937-430d-b67f-d2a2c0e8ef28,Mebratu Gebreselassie,https://play-lh.googleusercontent.com/a/ACg8ocLDK9vZGrOvSclgm1I4cDPv-njqMjEXzv2fIulhctdaU_q8_w=mo,Nice app,5,0,24.02.14,2024-02-21 04:16:55,,,24.02.14
a8a3e3df-9345-4057-ae96-dc2eabc2e6a8,Muhammed Ebre,https://play-lh.googleusercontent.com/a/ACg8ocJr3ZBeyrFOiMgGnn59CBFz14EZY99Q1Tc9sHk0PouUKVaPNw=mo,👩‍🎓👩‍🎓👩‍🎓👩‍🎓👩‍🎓👩‍🎓👨‍🏫👨‍🏫👨‍🏫👨‍🏫👩‍🏫🐄🦈🐔🐔🐔🐴 🌄Good morning🌄🐴🐴🐴 💛 😴 💛 🐴🐴🐴🐴🦁🦁🦁 🌄Good morning🌄 💛 😴 💛 ☀️ 🍳🎽☕️ ☀️ ☀️ 👖 ☀️ 💛 👡👡 💛 🌄💛☀️☀️☀️💛🌄 💉💉💉💉💉💉💉 💉❤❤💉❤❤💉 ❤ ❤ ❤ ❤ Get better! ❤ 💉❤ ❤💉 💉💉❤ ❤💉💉 💉💉💉❤💉💉💉 💉💉💉 🐴 ☀️ 🍳🎽☕️ ☀️ ☀️ 👖 ☀️ 💛 👡👡 💛 🌄💛☀️☀️☀️💛🌄,4,1,24.02.09,2024-02-20 19:53:19,,,24.02.09
ddfa3f72-c61d-4792-8185-3b9e9a1eebd6,Lul Chuol tut,https://play-lh.googleusercontent.com/a-/ALV-UjXPZbZ9XvKHeBBOktLFZ9yiTCUZGS_9jCoIOikXMlLx3Ny7mog,Great 👍,5,0,,2024-02-20 15:32:10,,,
99f4aced-0118-49fd-9004-d52fe34f1722,Teleste Guesh,https://play-lh.googleusercontent.com/a/ACg8ocJFxO0dU6CuLZKadgjJUZxaT-N8FdJ-MJ8qx7K9i6MFuTDtRw=mo,Waww,5,0,,2024-02-20 11:46:07,,,
80bb65f6-0769-428e-bcb8-f99714fcc27c,abenezer wondafrash,https://play-lh.googleusercontent.com/a/ACg8ocJC7Sv6KXexNOzGMehmx8ImKR3GlmRjkaD_M4UXOvHQPNYhKA=mo,"Apollo doesn't provide/send SMS verification during transactions. User has no any paperwork or guarantee on there deposit money, it's all in the cloud. If something happens(hacker) full liability will only fail on the user Abyssinian doesn't guarantee your money is safe with them.",2,2,,2024-02-19 15:30:25,,,
e7a12663-a5a6-4b3c-b90b-147b7675d77d,Sani Seid,https://play-lh.googleusercontent.com/a/ACg8ocIu-utXKFK-v02zo_KenOXmT9kl9jRNTFWyXVqz10-dH2eF8w=mo,Muhammed sani seid,5,0,24.02.14,2024-02-19 05:33:25,,,24.02.14
aa9c96f9-7cae-4a2b-a817-f324781cf6fa,Daaniel Ketema,https://play-lh.googleusercontent.com/a-/ALV-UjV3L1Ehj7fVPf45osMTLsX9FoQcoEqcqc0GUf2MVPvniTQjgJBP,Besti is Apollo,5,0,24.01.30,2024-02-18 18:43:58,,,24.01.30
0741028c-c437-4ff1-a956-4300d131a3a6,eyu abeza,https://play-lh.googleusercontent.com/a-/ALV-UjU4izN9duxjeGpbXRBrspV31NgD31VYYtDoARe4lF_LGPKLG4NB,Niss app,5,0,24.02.14,2024-02-18 17:15:06,,,24.02.14
b3f604da-81fe-4232-9268-cd45e4183386,Abdilmalik Nurgeba Hassen,https://play-lh.googleusercontent.com/a-/ALV-UjUzEAONz-ZJcJGsmFtIWeRmLJ2gOrw2VpuwHr0tzGOCqEzhVZc,It is an amazing application. It is very easy and convenient.👍🙏,5,168,24.02.14,2024-02-17 22:58:57,,,24.02.14
6a0812d0-30cc-4109-89b1-fed15a433117,Amanuel Biyazin,https://play-lh.googleusercontent.com/a-/ALV-UjVmVNOCW3bZs9tYsgkg7tUuPcrz_8bDXspxakR38nfvaZjCJEvN,"BoA Bank of Abyssina ••• Best App for alternative banking channel. easy, user Friendly interface. Secure. Fast and Reliable. Highly recommended; ..",5,2,23.07.22,2024-02-16 12:01:12,,,23.07.22
604c89f6-227e-4b9b-969e-66c529eee836,fetu Zeyne,https://play-lh.googleusercontent.com/a/ACg8ocK8DoDOAAx-CQaVepHmAc5EuCU0TZsoHbEsLuoVZHaNQ8eC4KQ=mo,it's very very good App,5,1,24.02.14,2024-02-15 17:44:39,,,24.02.14
8a93fa18-62b1-4179-b9c9-549b3f46e7c2,Fadil Abato,https://play-lh.googleusercontent.com/a/ACg8ocISCmSQYCk9waF3aCNdoCjpHziGWV8OCqcmzFv2VMlCsQmINA=mo,Is nice,5,0,24.02.14,2024-02-15 07:17:52,,,24.02.14
b4f26376-b646-4833-ab5d-e49f99c0d72c,Weliyu Muhidin,https://play-lh.googleusercontent.com/a-/ALV-UjW4GatzWoUD4Hs1e58Ym4_6t9PNNj1h6-8n0D2LFKdMrh7VBVOV,Am using this app perfectly am also using the loan keep up but there also negative part you now it upgrade the negative parts thanks,4,1,,2024-02-14 20:00:51,,,
0ccb4bf4-b275-46da-814a-25faeba1776b,Aklilu,https://play-lh.googleusercontent.com/a-/ALV-UjVZGEXbnYmkuTlpj5FRkQ0yW3qZsfLsjhK6mL49_keVHZG0nVCZ,Amazing app,5,0,24.02.09,2024-02-14 15:59:36,,,24.02.09
699f5d94-cd94-4b27-94fa-40d7a3aceb20,Adonay Hailemariam,https://play-lh.googleusercontent.com/a/ACg8ocKV-6TSdTT-YmOqrz-RDGdDApm70v73suMGpBiS4beCzuf7IQ=mo,It's good,2,0,24.02.09,2024-02-14 15:26:37,,,24.02.09
e381a0a2-4c9c-4aca-85ae-a3dd68a96376,HaileM Sol,https://play-lh.googleusercontent.com/a-/ALV-UjWJWnYrlpPQYjZ2Dzk96p5E1M-LHj75GHwxj4UtGHq6X03_FudL,What a move from BOA!,5,1,24.02.09,2024-02-14 15:05:33,,,24.02.09
480cfa1d-2564-4db6-9f23-adef1f054141,bio medicine,https://play-lh.googleusercontent.com/a-/ALV-UjXb3Fvg8YySW2BUKsQhP8Ume8xsuVXbBGiSijjRxoasg9iRMnU,Interested,5,0,,2024-02-14 14:59:26,,,
88e55abe-7c1b-4858-9f40-a323b1f765ca,Getamessay Tamene,https://play-lh.googleusercontent.com/a-/ALV-UjXQ1eouTvGuDL9V8hByq2pNJxZKx0eDuBTT7F2MoSU8cjz52vvr,Good,5,0,,2024-02-12 16:30:18,,,
f91eb7b0-c8b9-49dd-aa7d-91b56d8a7d70,Amenur Shemsu,https://play-lh.googleusercontent.com/a/ACg8ocI4miBMgivNJ0zE-dSKeU2xgdl0l6116xVPFrDIaaNDpVdgKw=mo,New technology in Ethiopia,5,0,24.02.09,2024-02-12 13:57:36,,,24.02.09
75471a92-eb77-4c9b-a1dd-f6bda4f80147,Yoshiyahu Crown,https://play-lh.googleusercontent.com/a-/ALV-UjWORy2dXZqPUdYD77PrKn6DIMr8j84ue4EAy0L-Hz6jIF_fPzOB,ሌቦች !!!!! same as awash Fraud alert this app lent me money paid back in time wont let me borrow again . Terrible service and support beware never use this app never,1,10,23.12.29,2024-02-12 09:52:43,,,23.12.29
e85c8838-6330-4179-b171-85b9efb3bc20,Sadam Abagojam Abanano (Sadam Abagojam),https://play-lh.googleusercontent.com/a-/ALV-UjXAgV38puPmFvDtKt-Kzrbdt-mWxbs0Nnvv0tX0WsC26XHOqNiI,Open it,5,0,24.01.30,2024-02-11 22:59:33,,,24.01.30
9fa5df53-2aa6-421e-a066-ba52620bd011,Tadese Hailu,https://play-lh.googleusercontent.com/a/ACg8ocLOLoihjSRR2Vat7pEizOjqzzsgAslAah76p-eXtYZCgHFUjw=mo,To share about the useful of apollo app and peaples satisfay by the app next then the peaple share the other users how to use the apollo app in their devices,5,0,24.02.09,2024-02-11 19:59:39,,,24.02.09
c8d6343a-0416-4d95-b875-529b1253d2dc,Ousman Muhamed,https://play-lh.googleusercontent.com/a-/ALV-UjV-PaZzJF8vT9i_oATcNrN0cv2ikGgq_82hOGbnJYhUWqp_D5lx,Best app this on,4,1,,2024-02-11 17:15:36,,,
457e1c28-5950-4157-b193-16acec30758e,Jemal Kemal,https://play-lh.googleusercontent.com/a-/ALV-UjUVcsjr-HXq7mky8x2aV4OZ08LvZxIfqTlFyLrSMiU8LKmMQMc,Google account,5,0,,2024-02-11 14:41:16,,,
e9972789-2639-4de4-b418-c2394cf64038,Natti,https://play-lh.googleusercontent.com/a-/ALV-UjXaK5-JWLvZgtrdUNcjn_olL4PFdYoWsAXLz3KscoAmNCL24r0,Make it lite. The app crashes every time i used it's slow,1,0,,2024-02-11 13:45:24,,,
f17f2a20-13e3-4992-80fc-ef1bec13e0eb,Mandefro Debebe,https://play-lh.googleusercontent.com/a/ACg8ocJtyjUdKQk2hARAK3r9oQu2lN9hrn3aZI-mHdxh7nClvQY1lg=mo,Please update it to small MB . It covers too much space,1,0,,2024-02-10 21:04:51,,,
02bbdf52-44ca-4b04-825d-7b096ebda4f6,Fikir,https://play-lh.googleusercontent.com/a/ACg8ocL_eJ5sktke1g12MRvuC0D1iVscqWCUqPrrZwAuHO5HbRo-Aw=mo,Good,5,0,24.01.30,2024-02-07 20:01:25,,,24.01.30
662f6a8f-f440-4572-ac5e-a6657545ab88,abel isak,https://play-lh.googleusercontent.com/a-/ALV-UjXePxk3PQ5Go4WRPJN_QO42ZyrHblOO-jXdBQrk9H7yuW9Yjg1t,Nic,5,0,24.01.30,2024-02-07 15:50:29,,,24.01.30
953e304d-aa0e-4023-ace9-3587284b1497,biniam Guade,https://play-lh.googleusercontent.com/a/ACg8ocLAa3YGo-Rm6CkWMEavJt-nZSZgGvKDzumfy1cTbzkQiOsmJA=mo,it's good ገና ኢንስታል ላረገው ነው,5,1,,2024-02-07 12:57:07,,,
43f0dcfb-ba49-4cf2-810f-c88ed2338e79,Surafel Chala CE,https://play-lh.googleusercontent.com/a-/ALV-UjVEvXd0RMWtnvcLtAUhsEtNPPpeloc3P0nGNKhzlUp1SMne458,Average app below average!,1,0,23.10.24,2024-02-07 09:16:32,,,23.10.24
d2319f29-52d6-44b0-88d8-402850a50e13,Sualih Sualih,https://play-lh.googleusercontent.com/a/ACg8ocJlAn82KCmT8kqjzjH1MPRrrqubtqNM1-CaldjWHGIMzGQrjA=mo,Smart,5,0,,2024-02-06 17:07:07,,,
4685bbcb-d3b2-4d78-aa63-59adefd139fc,Bereketeab Derbew,https://play-lh.googleusercontent.com/a-/ALV-UjW60Rof35YAYyz3LYdpnxXFT6ZapuhxGG4WqKooUyTGKvOVayg,"Slow, the verification process is difficult eventho providing all necessary documents and information. Plus, it keeps crashing and affecting the phone's process. It needs more improvement.",1,1,,2024-02-06 16:29:07,,,
6c5f62b8-fdb0-4062-a89f-d66383a760f7,Ras Pictures,https://play-lh.googleusercontent.com/a-/ALV-UjV2pkQ-_IFO-jdNn0DtGR9fBy7U9Aj77nxNqPGLRUEK0VwW8GsHLQ,Super slow,1,0,,2024-02-06 13:20:29,,,
62481063-82e1-44af-b48f-e44296a26f67,Melese Markos,https://play-lh.googleusercontent.com/a/ACg8ocIqhuZOCpElPXQm8MvtevnQyUZ-DX4TxBrfFj37WT0Ee-Gbxg=mo,I have 15 gears experience .in education MoE.,1,0,24.01.30,2024-02-06 10:48:05,,,24.01.30
262d12c0-d937-46f0-b802-2891e889a030,Mulugeta Wondimu,https://play-lh.googleusercontent.com/a-/ALV-UjXLNKDphSvj7rupgCRnu3a1dJuS32yRnem5Iq5ixvFNz-Mf0Yw,It's not working please fix it,1,0,,2024-02-06 08:11:20,,,
122bfb7e-050d-4048-ae18-7e0c572d0fcd,Nati Seme,https://play-lh.googleusercontent.com/a/ACg8ocJrPR0MPYYiZSJovOe6BvIIohUtlF1faRr5BnbIE0-68mzsVg=mo,Ahead of thier game .keep up the good work.,5,1,24.01.30,2024-02-06 00:36:32,,,24.01.30
cae39547-a850-4f02-9222-f2be06fc5420,Anteneh Gebre,https://play-lh.googleusercontent.com/a-/ALV-UjWWlbxUR1qi1ONb402VFN1K5W7-lM-LAn8YcjyC_rKS6ExQmbh_EA,Nice,4,0,,2024-02-05 22:37:41,,,
21bdbbda-f0f9-45ed-8de9-6d1824d38c67,Abdik Dwud,https://play-lh.googleusercontent.com/a-/ALV-UjUXZnx9YtOzNmnlVpNzI03KrtoAncEQ5O6ZwHIylm9I5I3-Rhu-,The most important app,5,0,24.01.30,2024-02-05 21:44:29,,,24.01.30
8e8b7c35-e7e8-4397-a1a0-d6d237abd5b4,ayele abrham,https://play-lh.googleusercontent.com/a/ACg8ocIRUE-pHVpe17C-w5r4StLlEk0AbmMK7b_GTFOGOlj24mL2Qw=mo,MV do LM go MV go MV go MV f,5,0,,2024-02-05 19:41:57,,,
84ebe549-e7a7-4214-87bf-b20bd4a78bba,Tamrat Edilu,https://play-lh.googleusercontent.com/a/ACg8ocK6UcCFPIbCAWD8OfmB44xOCfF7SaqnIWS5KSTvjQXOBxJhhg=mo,good,3,1,,2024-02-05 18:00:49,,,
59b9667e-80f4-43ef-a0bb-b8b8301141d7,Kibirayehu Menge,https://play-lh.googleusercontent.com/a-/ALV-UjXZ_71jSKrst-eg_hIT9qtQBxiv3Y9iFoOlm9gaix8Q61bMJRg,this app is very Useful,5,0,24.01.30,2024-02-05 13:29:40,,,24.01.30
ef04edda-2768-440f-9fca-f36df9ca8d01,Nati D,https://play-lh.googleusercontent.com/a-/ALV-UjWzOZBK4fsmXw8G-JmYhR1Ea0U3XtktRe4R1HIddF3upzd1XYg,The worst financial app ever,1,0,24.01.30,2024-02-05 10:28:18,,,24.01.30
3e09580a-56bc-4921-ba89-c4d4fb145251,Nahom Nahom,https://play-lh.googleusercontent.com/a/ACg8ocLS7SLizn_po8LWQUG8hcvvSEufUPcieXxbMQNWITTq8z9JOQ=mo,This app doesn't work,1,0,,2024-02-05 09:48:42,,,
56fbf60b-684d-4e6f-8ac4-adcebef95494,kibrom ሓዱሽ,https://play-lh.googleusercontent.com/a-/ALV-UjXsVpy1T9467v8l52h3bHIJE6EYFWKUoPhHJnhTF4fhHk4JICC1UQ,⭐️⭐️⭐️⭐️⭐️first moon land Apollo 11 united state of America 🇺🇸,5,2,24.01.17,2024-02-04 18:17:53,,,24.01.17
fead9b71-bd63-4c67-94fb-c61412c6e5bb,Habtamu Yihune,https://play-lh.googleusercontent.com/a/ACg8ocJ7BV8UoOKjvdiDBTqCrlrRifURmCglvnSvRWblUIWgLFMpzQ=mo,𝓦𝓸𝔀 𝓷𝓲𝓬𝓮,5,1,,2024-02-04 13:22:21,,,
fd750ef7-9edf-4059-a47a-017ef29c31cb,AMANUEL DAGNACHEW DEBEBE,https://play-lh.googleusercontent.com/a-/ALV-UjXbAmIP6xztEoJkNbOOgOGi7e5upFexKQmitDgXYFC9hqj4WgNt,App fast aydelem isun iyayachu mesirat alebachu bedeb app date aregut,1,0,24.01.30,2024-02-04 08:26:00,,,24.01.30
6c1e0ae2-00b1-4be9-b3d7-b826d8c5de89,dhugomsa tune,https://play-lh.googleusercontent.com/a/ACg8ocLw7zy-AOTPRlzfTEeNde-QyA11TgZr7sWKOlgqHPqg5wU61Q=mo,Good,5,0,,2024-02-04 05:36:55,,,
ef097bd9-a7e2-46ee-b1b6-971ecf01dfd7,Melkamu Kadane,https://play-lh.googleusercontent.com/a-/ALV-UjUd5jMFX9KxD2077iCejIUCprORVjt-z4MPdP3DYU-k1sins2c,"Poor app👎👎👎, they were unable to fix loan service criteria (Incomplete customer profile), so I give it 1/5 and I'm going to uninstall it",1,1,,2024-02-03 16:06:09,,,
ee6a6447-1762-4ce4-8fb7-79121f3ac35e,Eyob Tsegaye,https://play-lh.googleusercontent.com/a-/ALV-UjXvir20TJ4lCMLN4n8vJRLgDzky9V4IQ1bmScOR_VW45B3FpoY,GE,5,0,,2024-02-03 12:22:45,,,
3dcf82fe-ae67-480a-abdb-699569826cef,Tigistu Getachew,https://play-lh.googleusercontent.com/a/ACg8ocL4F8_Q-QrgtXvDukQJmEpaJydaOmIVeCLLUJEOeVqlmxMttw=mo,Cool,4,0,24.01.30,2024-02-03 09:19:20,,,24.01.30
bacccf2a-23dc-4675-8916-8db8d273aed4,Rahel Shiferaraw,https://play-lh.googleusercontent.com/a/ACg8ocJKFm9YQ0tq03Ex106wTgP3iBYeymPmBuzl9YupV78xDOjp1Q=mo,very nice,5,0,24.01.17,2024-02-02 22:44:12,,,24.01.17
8cfd7dcc-7e0e-4fd2-8248-c48b7af8e5fa,alima alimaa,https://play-lh.googleusercontent.com/a/ACg8ocK8p6KWLFqJAso0frnDCyVDNrfVZ_tzWOlIbkWvi_9-PilFTA=mo,አቢሲኒያ ይለያል ከልብ ምን ግዜም ምርጫወ አቢሲኒያ ባንክ ሁሌም የሚተማመኑበት ባንክ ይለያል,5,2,,2024-02-02 18:05:06,,,
299f5dd6-a992-4345-ae93-a9384effca5b,Yigrem Firdaweke,https://play-lh.googleusercontent.com/a/ACg8ocJJ4U_POc90qDqEiLcugQO5-7BPRiL2HI_NKpbjN6FW3WE-hQ=mo,NICE,5,0,,2024-02-02 17:53:17,,,
c050ec54-92be-44c5-8154-37ad778be74f,Sileshi Demisse,https://play-lh.googleusercontent.com/a/ACg8ocJnTSnihaIhS0KZZio409lnFDGvP74bXhgu6lg6EsSH9jnmEQ=mo,9 O vl m,2,0,24.01.30,2024-02-02 16:46:43,,,24.01.30
4e1e439e-9511-450b-a6d5-a52010d20b10,Sebawdin Mohammed,https://play-lh.googleusercontent.com/a-/ALV-UjX7IsjO_shvpYEJ0i8ogmaYkRETZOUYl8XukkfMpuhSG4QmYQA,I am confessed this application is providing service or not.,3,1,,2024-02-01 20:25:16,,,
18d27b1a-32a6-4235-9cfd-dd5c89abc1d9,BEKALU FEREDE,https://play-lh.googleusercontent.com/a-/ALV-UjWdSnJEw5zqcwk9hGNAaO6OnYunKklZqau8PhDqvi3kyXw3BVE,Good,5,0,,2024-02-01 19:48:54,,,
