reviewId,userName,content,score,thumbsUpCount,reviewCreatedVersion,review_date,appVersion
2d7e153c-ab3b-4e02-a5ca-b1069407e2fc,Ashu Mamo,👍,5,1,24.03.04,2024-04-12 11:33:57,24.03.04
077a0259-29db-4a18-8af0-dc9cc15d6760,Daniel Amsalu,This app Doesn't work,4,1,24.03.04,2024-04-12 00:26:54,24.03.04
6a629dd3-c5be-42e5-8373-6c0b458c8e6d,Nebil Abdu,The app was working with difficulty previously...but now it took forever to respond...you should fix the system then advertise later...,1,10,24.03.04,2024-04-12 00:17:59,24.03.04
8a0a227d-7f34-416d-af90-575c5ded7d37,korana tadesse,I am very amazed with this app so please dawnload and use it,5,3,24.03.04,2024-04-11 23:25:21,24.03.04
2a7f5df9-d141-4e52-ad69-2975dbd6f5f4,Yared Seyoum,It is so unreliable. It stops at times when I really want to use it to pay.,2,3,24.03.04,2024-04-11 22:23:58,24.03.04
417cbba3-424a-4729-b680-a381f22ba00f,Kiya Gedefa,Good,5,1,24.03.04,2024-04-11 18:11:45,24.03.04
856d6b1f-a6be-4fbe-add5-6f8088d33971,Asebegn Meteku,The worest app i have everseen in my life,1,1,24.03.04,2024-04-11 13:28:37,24.03.04
14472ba7-06fe-4280-ba40-169149151f21,Hawi Sorsa,Doesn't work at all,1,1,24.02.14,2024-04-11 10:33:33,24.02.14
1765ffa0-ff85-45c4-b347-abd061902703,Muslih Fahmi,Amazing,4,0,24.03.04,2024-04-11 08:57:18,24.03.04
9245611d-a68c-45de-9230-3a75115d007d,Abreham Ab,Nice,4,0,24.03.04,2024-04-11 07:25:55,24.03.04
0668de2c-583b-4e77-a4ea-0fb7da1dd7e5,eyob abebe,Glitch is normal here on this app bad experience,1,1,24.03.04,2024-04-10 22:41:42,24.03.04
587eeddd-371a-452b-bc16-1e67eb2c6876,meskerem mitku,Gentile bank used. the only one Ethiopia,1,0,24.03.04,2024-04-10 19:21:14,24.03.04
9847082a-0389-47d9-a89d-c6ac5ae7b5b3,Wondewossen Bekele,Aref new,5,1,24.03.04,2024-04-10 09:43:57,24.03.04
c9303359-c0c2-46d3-8f22-54270128e829,Frezer Afework,Best app,5,1,24.03.04,2024-04-09 21:54:20,24.03.04
d3fe9c61-eb20-4a19-8acd-a03fc81eb158,Samsom Fitsum,Nice app,5,1,23.12.29,2024-04-09 17:31:57,23.12.29
f1df5d3c-ff70-4968-9f93-203a2138f2d4,desyibel ayenew,It is so burying. It requires unreliable and misrelated requirements,1,0,22.10.27,2024-04-09 13:35:55,22.10.27
19a764dd-850a-42b2-ad42-4fa528e20e9f,yehun belete,It's was good app but it is not working well,5,1,24.03.04,2024-04-08 20:48:54,24.03.04
3bc3cd1c-e500-4f7c-943a-1d5a87076077,Nehemia Berhanu,what an awful application. the most bad application I have ever experienced for androids,1,1,24.03.04,2024-04-08 19:54:25,24.03.04
7bbdfdba-4729-48cc-a916-347dba720feb,Rmy Rmy,"This is the worst app ever, the developers are absolute IDIOTS. The bank MUST fire them immediately. I just put 1 star because there is nothing less to give.",1,4,24.03.04,2024-04-08 15:12:42,24.03.04
6b57f840-4454-494c-9a6b-749d5f41b0c5,Redagn Simanesew,Yemecheresha boring app new betam bzu bzu mikerew neger ale le advert endezi mechekol alneberebachum ena still subscriber lemabza kemetar fix madregu lay bzu focus yasfelgewal!!!!,1,1,24.03.04,2024-04-08 13:42:18,24.03.04
6167a59f-496f-4fdc-8006-66468ee7ae81,Jano Tech,The worst app ever.,1,1,24.03.04,2024-04-08 13:03:14,24.03.04
d863521d-9337-4e2a-9dcb-4dc4d9f56cf7,Mustofa Mosoro,ok,5,1,24.03.04,2024-04-08 00:36:42,24.03.04
96ca080a-f70a-4bc3-93b5-427ed1703dbc,Hamusa Anbarche,Smart app,4,0,24.03.04,2024-04-07 15:39:35,24.03.04
77ae3e61-b793-4e5f-8077-4def9a497c8a,Dagmawi Yemane,The app is very unstable especially for a digital bank.,3,7,24.03.04,2024-04-07 08:24:39,24.03.04
2716a2e6-580f-45a1-b90a-ace45dbb50fe,Mengistu Geleta,"Best app,",5,1,24.03.04,2024-04-07 06:45:24,24.03.04
9eb67a7a-8211-40b2-a53a-1da1575240d2,Mesfin Tadesse (Angasa),Abyssinia Bank is the solution to any emergency or problem.,5,1,24.03.04,2024-04-06 20:35:05,24.03.04
fd748bf4-b8b7-4faa-91d7-365a873a3d23,Mesfin Asefa Yimam,ሁሌም ተመራጭ ባንክ,4,0,24.03.04,2024-04-06 11:50:06,24.03.04
0da4d4e5-dae5-4d8d-9bf6-d4284593491b,Habtamu Getu,"Disappointing Experience I recently downloaded this app hoping for a positive experience, but unfortunately, it fell short of my expectations. The app frequently crashes, making it nearly unusable. Additionally, the interface is cluttered and unintuitive, making navigation frustrating. I hope the developers address these issues in future updates to improve the user experience.",1,549,24.03.04,2024-04-05 15:14:16,24.03.04
36c60298-a3c8-4692-a696-4e1807e9512d,nebiyu daniel,The most bad app,1,0,24.03.04,2024-04-05 12:18:05,24.03.04
1f26311b-1817-4cbe-adc9-a1ec1230715e,Kaletsidk Girma,U have to solve the problem that have no response when opening the app,1,3,24.03.04,2024-04-05 11:13:32,24.03.04
8a782637-e018-4b48-a994-d85041cababc,mesafint ketsela,Aysera,1,0,24.03.04,2024-04-05 08:54:26,24.03.04
24eca8c3-6a42-457d-8816-574ad08cb0fd,Fekadu Alemayehu,Not bad,5,1,24.03.04,2024-04-04 00:00:40,24.03.04
45e9c0b4-6b9c-4117-9d90-14e150988714,danny dan,I want give zero star if I can because i am using this app for more than 5 months and my transaction was so good but still I am not eligible for loan sa bad app. don't install it.,1,15,24.03.04,2024-04-03 22:48:22,24.03.04
b1c0a935-f44a-424a-80c0-c29ee254c6ec,Eyoel ketema,"This app doesn't work ,I tried many times to register, I received many texts, which doesn't help at all. The app Need improvement.",1,34,24.03.04,2024-04-03 18:27:02,24.03.04
a01c14e8-28b1-4198-a698-12f7cd8763df,Behailu Abera,Great,5,2,24.03.04,2024-04-03 14:09:11,24.03.04
c92145e7-a04a-4b06-8f51-4c9eb65bf23a,Habtu Teklemicael,It's nice and interesting,5,1,24.03.04,2024-04-03 01:00:32,24.03.04
6be98e46-9ad3-48d8-83ff-d8a11217ce8d,zeleke kebede,Good app,5,1,23.10.24,2024-04-02 19:38:36,23.10.24
c0eae075-0cb1-489e-89b0-162477bb93c5,wendmagegn mamo,nac,5,1,24.03.04,2024-04-02 08:15:14,24.03.04
24481003-3ff5-4ea4-b925-673e1b331742,Ay # Ay #,Nice app,5,0,24.03.04,2024-03-31 06:24:47,24.03.04
92e28cb8-c303-4a3e-9aed-9eefd88d3901,mohammed ahmed,VGood,5,0,24.03.04,2024-03-31 02:09:33,24.03.04
c57e9845-450d-4612-93a9-d21b8767f06f,Bantalem,No need to give Star the woriest app in the world. Every time you're obliged to install from play store to open a new account!,1,13,24.03.04,2024-03-30 12:01:00,24.03.04
37ecbf1b-50c4-4f52-8ca5-f7018f0ef26f,Ahmad Husseen,Ahmad husen 30.3.224,5,0,24.03.04,2024-03-29 23:38:13,24.03.04
b6f4505d-c691-4546-ae87-28a8b6ece275,Kaleab Molla,Nice app,5,0,24.03.04,2024-03-29 21:52:57,24.03.04
b2020e65-8a7e-4f08-9c05-a3323760251c,Selamken Agegnehu,Login and problem on OTP,5,1,24.03.04,2024-03-29 20:38:55,24.03.04
1ec78b5d-a8e8-4f72-9391-21d3f3e679d4,Asress Anteneh,good,4,0,24.03.04,2024-03-29 19:28:56,24.03.04
f96face0-8b8f-433f-ad0f-c161abb16ade,Yewongel Zemen Betekirstian የወንጌል ዘመን ቤተክርስቲያን,Good,5,0,24.01.17,2024-03-29 19:09:23,24.01.17
fa4c2953-6e62-4766-9e3b-e47d460d7fe2,Etsay Siyum,this app is very smart app,5,1,24.03.04,2024-03-27 21:02:34,24.03.04
5fffa428-67f3-4271-8a5d-8418797b96d2,Abdilkaf Dula,Nic app,5,0,24.03.04,2024-03-27 02:18:01,24.03.04
a2145b08-443c-4ee6-9d75-644284f8af07,Kifle Tafese,.wow,5,0,24.03.04,2024-03-26 09:37:05,24.03.04
8e0094bb-d728-47f0-b2c8-f662bb410279,Fra Mag,Amazing App,5,0,24.03.04,2024-03-25 17:06:02,24.03.04
76097465-1d48-4a18-90eb-d1cbb99a98f3,Tsegeireda abebe,I don't get it is not working?,1,1,24.03.04,2024-03-25 06:56:01,24.03.04
5c0a8f16-d2bd-452a-875c-f4f6995a5a6a,Manuel Talore,The worst application even yall better be organized WHAT THE ACTUAL APPLICATION is this like so rude and problematic. It's infuriating,1,9,24.03.04,2024-03-23 07:17:31,24.03.04
29f88dac-89eb-4ff9-9265-545ae64c0113,Simeneh Zewdu,This app keeps crashing pls fix the problem and update it.,3,8,24.03.04,2024-03-23 05:36:58,24.03.04
e76c55e2-b13d-4c5a-97d1-d1a016bbae81,Aden Ali,welcome,5,0,24.02.14,2024-03-23 02:16:44,24.02.14
9614d0f2-c80e-450e-aac2-47b02c31f375,Anteneh Yirgalem,The app seems like some kid's high-school project looks so good but doest work at all keeps crashing don't even try to download it u r better off with other financial apps,1,19,24.03.04,2024-03-22 18:38:04,24.03.04
2bc92e95-c974-4beb-bafe-0fbbcddb137f,Muhammed Tilahun,"It always corrupt, unable to access for payment from it. It is not expected from Abyssinia.",1,6,24.03.04,2024-03-22 16:37:09,24.03.04
8521c0c7-2fa7-40f7-b94b-0afbf29cb170,KedirTrading Kelil,wow wow,5,0,24.02.14,2024-03-22 01:04:27,24.02.14
efddaa0d-cf15-44f4-9e8b-a5df46dd1706,Hamza Mahamed,good,5,0,24.02.14,2024-03-21 23:39:50,24.02.14
b7f0a029-5af6-4e00-9520-73cc82e8de8e,Samrawit Biruk,The most miserable app. Please update it,1,1,24.03.04,2024-03-21 18:04:40,24.03.04
2c3c5d6e-e8c9-42c5-931e-b57636cad773,Ras Abdre,good,5,0,24.03.04,2024-03-20 23:38:30,24.03.04
72b016d8-0834-47ff-b34c-c9b92e042759,K Both,Very good,5,0,24.03.04,2024-03-20 18:12:33,24.03.04
a6a3a532-3a11-406f-9312-1fa466014115,Yohannes Abit,Bad app,5,1,24.03.04,2024-03-20 10:41:09,24.03.04
f8cb1b5b-d8e1-44fc-a479-f814c7620758,Solomon Bekalu,Almost useless. The intention is there but not functioning. My rating to it is 0*,1,4,24.03.04,2024-03-20 09:01:43,24.03.04
b5473206-0297-45f3-b303-51604f9209c9,fitsum taye,👎👎👎,1,0,24.03.04,2024-03-19 23:35:45,24.03.04
deebdec9-d8d6-43b0-9236-f053b2efda6a,Fast car Mar,Wow,2,0,24.03.04,2024-03-19 23:33:34,24.03.04
db261238-e304-47b6-9fc4-5f3c8e0aa53e,Sammy,What a shame. How could you even promote a fintech app that doesn't even open properly. A completely useless app. I could not even sign up due to glitches and crashes.,1,30,24.03.04,2024-03-19 19:29:30,24.03.04
aadbf0d2-35f2-4a40-8845-05b68634caf5,Gizaw Yadasa,"This application needs upgrade ,it cannot work any thing,",1,1,24.01.17,2024-03-19 19:26:35,24.01.17
556f3439-c299-4bda-acb8-a5cae3cb1864,Girum Alemayehu,Good,3,2,24.03.04,2024-03-19 18:57:08,24.03.04
8e69e16d-4030-42ba-b9fd-d87e2d28d2a7,Hadish Bekuretsion Areeya,I am disgrace by this apps. Its really boring. I do no why this mobile apps built. 1. Can't respons the host 2. It's too big for mobile.,1,1,23.06.17,2024-03-19 18:46:54,23.06.17
9148fcd7-ea1a-4e29-a39b-9c28a0a33318,asegd belachew,👋👌,5,0,24.03.04,2024-03-19 16:18:49,24.03.04
fe644acb-3a43-4d07-ac96-59528ed345f0,bezawit abebe,How can I work,1,0,24.03.04,2024-03-19 16:10:45,24.03.04
fc21bfa8-d761-4f75-ac94-1fde163cc81a,Bereket Mulugeta,Wow,5,0,23.12.29,2024-03-19 15:58:09,23.12.29
7f242fc6-45c0-4b76-9525-581ad875ca22,ERMIAS DESALEGN (ERMI),"It's nice app to transfer money , it's very easy to use",5,2,24.02.14,2024-03-19 15:57:48,24.02.14
4e03fcb5-9d5b-4a5d-a109-e46ce3b79fde,Amanuel Kebede,Cool,4,0,24.03.04,2024-03-19 15:45:20,24.03.04
52722447-b321-4289-8d1b-1d432fa0e558,Addisu Ayele,Its not active all day,1,1,24.03.04,2024-03-19 14:12:12,24.03.04
847285f0-c1e0-4f2e-9be6-3da30139099a,somex international,Its more than good,5,0,24.03.04,2024-03-19 12:44:39,24.03.04
c7d68438-a86f-4afb-9d95-bdf3737c0b9b,Bahru Kemal,super apollo app,3,1,24.03.04,2024-03-18 23:51:22,24.03.04
ca81cc67-8d85-4473-bfad-08874b309124,sewalem fetene,Nice app,5,0,24.03.04,2024-03-18 12:29:23,24.03.04
b0fb28aa-3a61-4b04-8d1f-945c59335b17,Wuberst Alebachew,Absolute garbage,1,0,24.03.04,2024-03-18 10:59:38,24.03.04
c1ae0a70-4b31-4d30-be9f-b2b13b561dd6,Mulu Biru,🤮🤮🤮,1,0,24.02.14,2024-03-16 10:19:21,24.02.14
4e938919-05ec-4e73-9ead-7d75beb65309,Dera Gift,good app,5,0,24.01.17,2024-03-15 12:00:20,24.01.17
ffd447ec-e3d8-4e30-8421-2eaa07471b61,Kal Kuku,I love it,5,0,23.10.24,2024-03-15 11:56:46,23.10.24
43a1b82d-ffcf-4601-94d7-4cda91ca27d8,Esayas Shiferaw,I think the coumpany should change the app. It crash every time It does not look like financial app it look like demo app for the fresh app developer.,1,28,24.03.04,2024-03-15 04:03:54,24.03.04
b46c0779-238d-46c1-9e63-2cdcb14df79f,Tsega Worku,Abwdirun,5,0,24.02.14,2024-03-14 21:35:00,24.02.14
ad73ec92-d9ae-4078-84d8-2f13f48b3349,Sids Fanjk,1000000% worst apk ever. Abyssiniya brags on a complete garbage apk through their Ads.,1,1,24.03.04,2024-03-14 17:46:15,24.03.04
a94bbd99-5b65-4bbe-90aa-3a031018bfc3,Telaye Yewodyanhe,Apollo is amazing baking system of Abyssinia,5,2,24.03.04,2024-03-14 16:43:23,24.03.04
d2988cbe-8ae2-4947-8301-9809d4d26e25,teferi teshome,Worst app ever seen,1,1,24.03.04,2024-03-14 14:59:07,24.03.04
e1784b5c-ed8c-4470-b220-1d8d8a7ba844,Miret Ye beku,አረሰሬ,5,0,24.03.04,2024-03-14 13:30:15,24.03.04
ab51332a-c30e-4aed-b794-599b04bf3157,Desta Dereje,Abyssinia apollo,3,1,24.03.04,2024-03-13 03:10:49,24.03.04
01df1205-dae9-4f51-a495-5b6761c1cd11,robel n,Waw,4,0,24.03.04,2024-03-13 00:29:46,24.03.04
09b4c1e5-a4bf-4832-8e1f-4e90f4db282d,Zelalem Gebru,Embarrassing App...!!!,1,0,24.03.04,2024-03-12 06:50:45,24.03.04
46fc3bf5-e889-4401-adb7-b567ae9cd740,Aya Mehammed,Loved,5,0,23.12.18,2024-03-12 00:39:44,23.12.18
3ccfd5ed-074d-4b6a-9306-e7e093e89e70,Abrha Gebre,Good apk,5,0,23.12.29,2024-03-11 23:04:32,23.12.29
366abf80-1739-4733-838d-c64b311e67e9,Nigussie G. Mariam,The worst mobile app,1,1,24.02.14,2024-03-09 09:06:01,24.02.14
6e069f92-c1f2-4bd3-969f-dfc01f22d68f,yaredmak Abate,Good !,5,0,24.03.04,2024-03-08 12:33:00,24.03.04
e3cb594a-e407-4d47-9aac-936c1af43d51,Fekede Melis,This app. stopped working many months ago. Please solve the occurred problem and start providing service for your esteemed customers.,4,23,24.03.04,2024-03-07 19:14:14,24.03.04
26186d32-f937-4b37-aae7-65eedeaf5a42,Fasil Yosef,❤❤❤❤❤❤,5,0,24.02.14,2024-03-06 20:43:21,24.02.14
064259c9-84ff-4c1c-9916-9d156d9ea884,zekariyas hailegebriel,"It is not reliable, the app crashed frequently.",1,7,24.02.14,2024-03-02 07:00:58,24.02.14
375fa84d-8f6b-4cad-977f-36c9dc9f5994,desalegn nida,It doesn't work.,1,1,24.02.14,2024-03-02 06:52:04,24.02.14
703264df-9106-4933-9ef7-9a73b6e473f8,TEKALIGN ZEKARIAS,እጅግ በጣም ደከማ የባንክ አገልግሎት! በር በኤቴሙ ላወጣ ሞከርኩ ከዛ ብሬን ቁረጠ ግን ብሩን አላወጣሁትም ነበር። 8397 ላይ ደወልኩ 24 ጠብቅ አሉኝ። ጠበኩ ብሬ የለም። ከዛ ድጋሜ ደወልኩ መዝግበንልሃል ከ15 ቀን በኋላ ብርህ ይመለሳል አሉኝ። 15 ቀን ጠበኩ ደወልኩኝ ከዛ 15 ቀን ስንል 15 የሥራ ቀናትን ነው ማለታችን ነው አሉኝ። እሺ ብዩ ከ15 የሥራ ቀናት ወይም ከሦስት ሳምንት በኋላ ደወልኩ። ያነሱትና ጠብቀኝ ብለው መዝጋት ጀመሩ ከአራት ጊዜ በላይ ደጋግሜ ደውዬ ስጠይቅ ጭራሽ አልተመዘገበም ብለውኝ አረፉት! ምን አይነት የዘቀጠ አገልግሎት ነው? ተማኝነት ቅልጥፍና የጎደለው የባንክ አገልግሎት! ወደ ቴሌብር ሆነ ወደሌላ ባንክ ብር ለመላክ የዚህ አይነት ተደጋጋሚ ችግር ገጥሞኛል። የአሁኑ ከፋ እንጂ።,1,0,24.02.14,2024-03-01 10:39:17,24.02.14
d905073a-c3a2-4eb3-a983-878313b1ae43,Bahar Kaa,Bravo,5,0,24.02.14,2024-02-28 22:37:02,24.02.14
de301309-63d2-47f2-b300-c7807db36af9,Mehary Mezemir D.,"Very friendly, easy to use and secured. More and more stands to benefit users. Thanks to Abyssinia Bank.",5,176,24.02.14,2024-02-28 15:15:58,24.02.14
67b0a6a8-da39-4689-8f96-8632591d6a78,abebual alem4030,this app perfect and exellence digital service with boa,5,4,23.12.29,2024-02-25 15:11:21,23.12.29
547b05e3-bc69-4610-9679-9bd214b39d01,Fanuel Gebremedhn,Very good app,5,0,24.01.17,2024-02-25 12:24:33,24.01.17
65a804b1-0506-454e-89e6-04e5d1ae997d,Mujahid Mohammed,Fake uninstal,1,0,24.02.14,2024-02-25 01:17:52,24.02.14
a0763da2-0325-4175-80c0-df4cd639385e,yohannes assefa,ቆይ እኔምለው የብድርቆይ እኔምለው የብድር አገልግሎቱ ለምንድነው ከፍለን ስንጨርስ ልክ እንደ ቴሌብር ቶሎ ተጨማሪ የብድር አገልግሎት ሊሰጠን ያልቻለው አገልግሎቱ ለምንድነው ከፍለን ስንጨርስ ልክ እንደ ቴሌብር ቶሎ ተጨማሪ የብድር አገልግሎት ሊሰጠን ያልቻለውበዚህ ረገድ የወረደ አገልግሎት ነው🙄,1,0,24.02.14,2024-02-24 17:38:35,24.02.14
37758232-d083-4c5e-9f9b-068a970c282e,ras daniel,Its a boring app i have used ever...please try to update,1,1,24.02.14,2024-02-24 12:30:34,24.02.14
7d5dff3a-3bc8-45e6-a4fa-942cc4592e29,Nafyad ኢትዮጵያ,Improving now,4,0,24.02.14,2024-02-23 22:55:38,24.02.14
7ec999ca-f5f6-4dcd-acde-be930c48696b,abrham hab,well designed and very user freindly.,5,3,23.12.29,2024-02-23 13:29:21,23.12.29
fdad1bc4-80d2-4ce9-a7a9-2674a6019799,Ami Dax,It doesn't work,1,1,24.02.14,2024-02-23 11:41:00,24.02.14
2bfc1a33-9e5d-4519-93d7-e48a058c4414,Ayub Ahmed,Bad App All modules were not worked,1,1,24.02.14,2024-02-23 00:18:01,24.02.14
e3f68195-0767-4eba-847c-3536a355b1aa,abe gashaw,Beast Platform,5,0,23.07.24,2024-02-22 12:58:11,23.07.24
6f49d22f-f77d-4ea7-ae63-3f1465b22b3a,Tekabe Tefera,More more,5,0,24.01.17,2024-02-22 09:05:33,24.01.17
e6e04ede-c392-4770-a777-e30213f7e5b9,عبــدالعزيـز طـه,good,3,1,24.02.14,2024-02-21 18:06:02,24.02.14
43172e8d-4d87-4c97-bc6a-5c7c0ccf8faf,Sancho Alex,ስለ አፖሎ የተሻ ማወቅ እፈልጋለሁ ፍቃደኛ ከሆናቹህ,5,0,23.07.24,2024-02-21 12:20:09,23.07.24
8c4a815b-d937-430d-b67f-d2a2c0e8ef28,Mebratu Gebreselassie,Nice app,5,0,24.02.14,2024-02-21 04:16:55,24.02.14
a8a3e3df-9345-4057-ae96-dc2eabc2e6a8,Muhammed Ebre,👩‍🎓👩‍🎓👩‍🎓👩‍🎓👩‍🎓👩‍🎓👨‍🏫👨‍🏫👨‍🏫👨‍🏫👩‍🏫🐄🦈🐔🐔🐔🐴 🌄Good morning🌄🐴🐴🐴 💛 😴 💛 🐴🐴🐴🐴🦁🦁🦁 🌄Good morning🌄 💛 😴 💛 ☀️ 🍳🎽☕️ ☀️ ☀️ 👖 ☀️ 💛 👡👡 💛 🌄💛☀️☀️☀️💛🌄 💉💉💉💉💉💉💉 💉❤❤💉❤❤💉 ❤ ❤ ❤ ❤ Get better! ❤ 💉❤ ❤💉 💉💉❤ ❤💉💉 💉💉💉❤💉💉💉 💉💉💉 🐴 ☀️ 🍳🎽☕️ ☀️ ☀️ 👖 ☀️ 💛 👡👡 💛 🌄💛☀️☀️☀️💛🌄,4,1,24.02.09,2024-02-20 19:53:19,24.02.09
e7a12663-a5a6-4b3c-b90b-147b7675d77d,Sani Seid,Muhammed sani seid,5,0,24.02.14,2024-02-19 05:33:25,24.02.14
aa9c96f9-7cae-4a2b-a817-f324781cf6fa,Daaniel Ketema,Besti is Apollo,5,0,24.01.30,2024-02-18 18:43:58,24.01.30
0741028c-c437-4ff1-a956-4300d131a3a6,eyu abeza,Niss app,5,0,24.02.14,2024-02-18 17:15:06,24.02.14
b3f604da-81fe-4232-9268-cd45e4183386,Abdilmalik Nurgeba Hassen,It is an amazing application. It is very easy and convenient.👍🙏,5,168,24.02.14,2024-02-17 22:58:57,24.02.14
6a0812d0-30cc-4109-89b1-fed15a433117,Amanuel Biyazin,"BoA Bank of Abyssina ••• Best App for alternative banking channel. easy, user Friendly interface. Secure. Fast and Reliable. Highly recommended; ..",5,2,23.07.22,2024-02-16 12:01:12,23.07.22
604c89f6-227e-4b9b-969e-66c529eee836,fetu Zeyne,it's very very good App,5,1,24.02.14,2024-02-15 17:44:39,24.02.14
8a93fa18-62b1-4179-b9c9-549b3f46e7c2,Fadil Abato,Is nice,5,0,24.02.14,2024-02-15 07:17:52,24.02.14
0ccb4bf4-b275-46da-814a-25faeba1776b,Aklilu,Amazing app,5,0,24.02.09,2024-02-14 15:59:36,24.02.09
699f5d94-cd94-4b27-94fa-40d7a3aceb20,Adonay Hailemariam,It's good,2,0,24.02.09,2024-02-14 15:26:37,24.02.09
e381a0a2-4c9c-4aca-85ae-a3dd68a96376,HaileM Sol,What a move from BOA!,5,1,24.02.09,2024-02-14 15:05:33,24.02.09
f91eb7b0-c8b9-49dd-aa7d-91b56d8a7d70,Amenur Shemsu,New technology in Ethiopia,5,0,24.02.09,2024-02-12 13:57:36,24.02.09
75471a92-eb77-4c9b-a1dd-f6bda4f80147,Yoshiyahu Crown,ሌቦች !!!!! same as awash Fraud alert this app lent me money paid back in time wont let me borrow again . Terrible service and support beware never use this app never,1,10,23.12.29,2024-02-12 09:52:43,23.12.29
e85c8838-6330-4179-b171-85b9efb3bc20,Sadam Abagojam Abanano (Sadam Abagojam),Open it,5,0,24.01.30,2024-02-11 22:59:33,24.01.30
9fa5df53-2aa6-421e-a066-ba52620bd011,Tadese Hailu,To share about the useful of apollo app and peaples satisfay by the app next then the peaple share the other users how to use the apollo app in their devices,5,0,24.02.09,2024-02-11 19:59:39,24.02.09
02bbdf52-44ca-4b04-825d-7b096ebda4f6,Fikir,Good,5,0,24.01.30,2024-02-07 20:01:25,24.01.30
662f6a8f-f440-4572-ac5e-a6657545ab88,abel isak,Nic,5,0,24.01.30,2024-02-07 15:50:29,24.01.30
43f0dcfb-ba49-4cf2-810f-c88ed2338e79,Surafel Chala CE,Average app below average!,1,0,23.10.24,2024-02-07 09:16:32,23.10.24
62481063-82e1-44af-b48f-e44296a26f67,Melese Markos,I have 15 gears experience .in education MoE.,1,0,24.01.30,2024-02-06 10:48:05,24.01.30
122bfb7e-050d-4048-ae18-7e0c572d0fcd,Nati Seme,Ahead of thier game .keep up the good work.,5,1,24.01.30,2024-02-06 00:36:32,24.01.30
21bdbbda-f0f9-45ed-8de9-6d1824d38c67,Abdik Dwud,The most important app,5,0,24.01.30,2024-02-05 21:44:29,24.01.30
59b9667e-80f4-43ef-a0bb-b8b8301141d7,Kibirayehu Menge,this app is very Useful,5,0,24.01.30,2024-02-05 13:29:40,24.01.30
ef04edda-2768-440f-9fca-f36df9ca8d01,Nati D,The worst financial app ever,1,0,24.01.30,2024-02-05 10:28:18,24.01.30
56fbf60b-684d-4e6f-8ac4-adcebef95494,kibrom ሓዱሽ,⭐️⭐️⭐️⭐️⭐️first moon land Apollo 11 united state of America 🇺🇸,5,2,24.01.17,2024-02-04 18:17:53,24.01.17
fd750ef7-9edf-4059-a47a-017ef29c31cb,AMANUEL DAGNACHEW DEBEBE,App fast aydelem isun iyayachu mesirat alebachu bedeb app date aregut,1,0,24.01.30,2024-02-04 08:26:00,24.01.30
3dcf82fe-ae67-480a-abdb-699569826cef,Tigistu Getachew,Cool,4,0,24.01.30,2024-02-03 09:19:20,24.01.30
bacccf2a-23dc-4675-8916-8db8d273aed4,Rahel Shiferaraw,very nice,5,0,24.01.17,2024-02-02 22:44:12,24.01.17
c050ec54-92be-44c5-8154-37ad778be74f,Sileshi Demisse,9 O vl m,2,0,24.01.30,2024-02-02 16:46:43,24.01.30
ec52d0ab-3f19-47dd-9ab5-07eeb40f5dac,muhammad shifa,Last step is not working for variefy,5,0,24.01.17,2024-02-01 18:33:03,24.01.17
7ae79df1-ea87-4321-85b6-a8ead47ffa6d,Sheikh Abdi,Why the last variation is not acceptable,5,0,24.01.30,2024-02-01 17:55:12,24.01.30
3ef088be-05c1-4738-9a5c-a27ed337c0c4,dagi ashe2010,Sgsgzi,1,0,23.10.24,2024-02-01 14:22:37,23.10.24
eb057775-1931-4f3a-b729-5ee267eba656,Tesfaye Abebe,ዘበዘበ ፏ ዘ,5,0,24.01.30,2024-01-31 20:20:52,24.01.30
1eeae71d-e9ce-456f-b9b9-2f1f12cdb4a0,perky venus,"Great app ewent, I love the loan service, and I'm building my credit everytime thank you!",5,16,23.12.09,2024-01-31 11:28:04,23.12.09
7fb91a59-ab73-490e-923e-6ea0d9ec5ba7,Natnael Lakew,It's an amazing secured app,5,2,24.01.17,2024-01-30 23:27:33,24.01.17
dc1cbb04-ba11-433a-b4bb-9c5c9723177d,Gashaw Kebede,"I am confused about whether this app has been providing a service or not. It doesn't offer a loan service; instead, it shows that I am eligible for the service but gives a ""The request was not successful. Please check device connectivity or try again"" message repeatedly. I don't expect such issues from this large organization.",1,629,24.01.17,2024-01-30 15:33:38,24.01.17
6b10e403-ebf6-47a0-a3dc-85975ca6555f,Biniyam Shibie,I cant get the service i request easily,1,0,24.01.17,2024-01-29 19:24:23,24.01.17
217b250e-d59c-427c-ade9-6b37fd9d3146,Dev Wide,Good,2,0,24.01.17,2024-01-29 01:37:43,24.01.17
f1600a5d-3fbd-4361-81ba-4bde696fc783,Hussen Argaw,Best,5,0,23.12.18,2024-01-28 14:15:16,23.12.18
a5d7298a-3257-4fac-8243-cccacc9f4554,Girum Aschalew,Wonderful application,5,0,24.01.17,2024-01-28 14:12:44,24.01.17
9d6d7003-20d3-4f9e-b515-844a78aa6719,Mohamed Aden,It is soo good to kept up,4,2,24.01.17,2024-01-27 18:38:16,24.01.17
9c942080-9e24-4638-9f59-b85c1cbe9e8a,Eden Gidey,Why not working apollo update profile when i try to update is keep closing the app ?,1,9,24.01.17,2024-01-27 15:11:15,24.01.17
214dace3-dd49-47cb-abe5-76cc897b4035,Air Dr,Best app,5,0,24.01.17,2024-01-26 20:13:44,24.01.17
